text,label,language
"房间 一 股 味道 , 尤其是 从下 水道 , 一 股 腐臭味 , 很 恶心 , 又 没 吹风机 , 要 自己 前台 拿 , 让 送 过来 就 挂 电话 , wifi 总是 上 不 了 , 说 没 早餐 , 但 看 点评 都 是 有的 , 还是 土炕 , 还是 500 元 两 间 ! 差 !",0,zh
"相对 的 , 装修 还行 。 地方 还 不错 。 服务 还 不错 。 也 比较 干净 。 去 的 时候 前台 比较 热情 , 好像 每个 房间 的 色调 都 是 不同 的 , 走 进去 很 有 情调 。 房间 里面 的 摆设 也 很 用心 , 让 人 觉得 眼 前 一 亮 , 虽然 房间 不 是 很 大 , 但是 让 人 感觉 很 舒服 。 选 了 黑色 3 号房 , 是 套房 的 感觉 , 有 个 小 楼梯 , 转 上去 就 能 看到 摩登 感 十足 的 房间 了 。 有 投影仪 和 幕布 可以 看 dvd , 房间 里 有 大 浴缸 , 厕所 和 淋浴 是 分开 的 , 很 清爽 。",2,zh
"地理 位置 一 级 棒 , 天安门 附近 , 看 升旗 好 方便 , 还有 王府井 小吃 街 , 也 有 直达 鸟巢 的 一 元 公车 。 地铁站 也 在 附近 。 住 的 是 大 床 房 , 空间 够大 , 有 小 衣柜 , 比如 家 人性化 。 在 这个 地段 性价比 很高 推荐 入住 。",2,zh
"拓展 运动 来 的 这里 ~ ~ 很多 很多 的 人 , 拓展 的 项目 还 算 挺 多 这里 动物 也 有 很多 有 鸵鸟 、 牛 、 马之类 的 感觉 适合 亲子 游 。 。 还 可以 搭 帐篷 。 。 还是 蛮 不错 的 小孩子 来 玩 肯定 开心 , 都 是 儿童 玩 的 东东 ~ ~ 拓展 运动 累死 了 这里 的 饭菜 在 大礼堂 吃 的 。 。 饭 是 隔夜 的 菜 味道 还 可以 这 列 的 房间 不 好 有 味道 , 蚊子 又 多 。 。 实在 太 破",1,zh
"好 姐妹 结婚 , 作为 伴娘 过来 住 的 。 走进 大堂 一 股 幽香 飘来 , 感觉 很 放松 ! 客房 就 在 地下 的 吧台 旁边 , 有 一 道门 隔着 , 需要 刷卡 才 能 进入 客房 区域 , 不过 隔音 效果 一般 。 房间 数量 不 多 , 问 了 一下 只有 17 间 , 我们 就 包 了 5 间 。 房间 结构 不完全 一样 。 窗外 的 景也 不 一样 , 但 比较 私密 。 卫浴 干净 , 宽敞 , 有 两 个 水池 。 灯 比较 有 特点 - 复古 范 , 洗浴 用品 是 宝格丽 的 。 床 很 舒服 , 床上 用品 应该 有 5 星级 的 水平 。 还有 一 个 亮点 是 房间 里 有 6 瓶 矿泉水 , 健 一 跟 一 个 牌子 定做 的 , 瓶子 设计 非常 不错 , 有 现代 运动感 。 柜子 里面 有 胶囊 咖啡机 , 茶具 茶叶 很 齐全 。 ? 早上 起来 点 了 2 份 早餐 , 价格不菲 啊 ! 估计 总共 就 那些 房间 , 客人 少 也 不 可能 供 自助餐 , 所以 早餐 都 是 roomservice 。 四 种 选择 其中 中餐 , 包子 , 油条 , 酱豆腐 , 白粥 , 绿茶 , 吃 着 还 算 舒服 , 但是 加上 服务费 超过 两百 块 的 价格 太 虚 高 了 。 西餐 188 元 + 15% , 西餐 有 西瓜汁 , 炒蛋 ( 油 稍微 大 了 点 ) 培根 , 香肠 , 土豆 . . . 个人 感觉 比 中餐 值 。 由于 婚宴 的 时候 菜品 令 我们 非常 不 满意 , 存在 欺骗 行为 , 所以 只 能 给 3 星 ! 牛肉 跟 试菜 时 的 用料 完全 不同 , 这 里面 的 猫腻 想想 就 明白 了 , 虽然 订餐 经理 矢口 否认 , 但是 我们 明白 是 怎么 一 回 事 。",1,zh
骗子 天天 在 美 团 做 团购 等 团完 去 了 说 我们 早 就 终止 团购 是 美团 自己 放 网上 不 撤 的 正在 协调 撤下 呢 都 几 个 月 了 还 在 网上 团呢 骗你 团完 去 他 家 然后 全价 对了 还有 汉庭 友谊路 店 也 是 一样 但是 那个 店 团完 说 是 她们 电脑 登 不 上 团购 网站 你 一 交涉 她们 才 同意 用 团 购卷 尼玛 你们 汉庭 就是 大 骗子 能 有点 商业 操守 吗 被 你们 两 个 店 骗 两次,0,zh
太 糟 了 对面 就是 医院 一条街 接待 客人 的 就 别住 这 … 最 坏 的 是 九月 初 就说 中央 空调 不 提供 制冷 了 房间 温度 屏 显示 房 内 28 度 怎么 睡 ? 呆在 房间 一 动 就 热 了 勉强 给 个 冷 风机 就算 打发 了 吗 … 订 房 的 时候 连 团购 验证 码 都 报 了 想 住 带 电脑 的 大 床 房 电话 里 说行 入住 的 时候 就说 没有 勉强 调了 一 间 带电 脑 的 双 床 房 浴室 的 地砖 不 防滑 很 容易 摔倒 半夜 十二点 楼下 不知 哪个 工地 开始 施工 没 空调 开 又 不 能 关窗 吵 死 了 实在 睡 不 着 只好 上 来写 点评,0,zh
"在 全国 一 等 一 的 城市 , 二 等 地段 , 能 找到 这么 差 的 酒店 , 算是 上辈子 造的孽 , 中 大奖 了 ! 客房 设施 陈旧 也 就 算了 , 房间 隔 音像 没有 似的 也 就 算了 , 服务 几乎 没有 也 就 算了 , 好不容易 问 前台 借了 个 充电器 , 归还 后 还 要 索取 , 否则 呢 , 赔钱 吧 。 第二 次 , 不 借 充电器 了 , 退房 时 多 出来 八十 多元 的 房内 酒水 消费 , 不 交钱 , 不 退 押金 ! 新 社会 啦 , 怎么 还 会 有 土匪 店 ? 各位 良民 , 慎入 ! 不 想 找事 , 莫入 !",0,zh
"之前 和 闺蜜 去过 , 坐 轻轨 下车 后 , 打车 去 的 。 温泉 是 露天 的 , 温泉 种类 也 挺 多 , 喜欢 小鱼 咬 脚 , 痒痒 的 ~ 哈哈 冬天 去 很 爽 , 温泉 泡 透了 出来 真的 一 点 也 不 感觉 冷 。 我们 在 那 住 了 一 晚上 , 晚上 泡 温泉 的 人 特别 少 , 好像 包场 一样 , 嘻嘻 ~ 不过 房费 是 挺 贵的 啦 ~ 总之 很 满意 !",2,zh
"真的 太 差 了 。 特别是 餐厅 , 早上 去 晚 了 一点 就 没 吃 了 的 。 难吃 得 要死 。 这么 大 一 个 酒店 , 想 借 连 一 把 刀 切 水果 都 没有 , 那 菜 是 怎么 做 出来 的 。 服务员 的 态度 也 超级 差 。 房间 网络 特别 差 , 维修 人员 根本 什么 都 不 懂 , 拿 个 手机 到 房间 , 说 他 的 手机 都 能 连上 。 那 就 是 你自己 手机 的 问题 。 洗漱 用品 也 特别 差 , 那个 牙刷 , 一 刷 , 毛 全 掉 嘴里 了 。 别提 有 多 恶心 。 房间 还 有 一 股 尿味 。",0,zh
"紫竹桥 西南角 , 交通 蛮 方便 的 , 我们 住 的 套间 , 除了 卧室 外带 一 个 洽谈室 , 显得 房间 空间 很大 , 可以 有 个 空间 喝茶 聊天 什么 的 , 还是 电动 窗帘 , 洗手间 不 大 , 但是 做到 了 四 分离 。 总体 整洁 , 还算 不错 。",1,zh
"真的 是 太 失望 了 诶 . .... 不 能 快捷 到 没有 沐浴 露 洗发液 , 甚至 连 杯子 都 没有 吧 . ... 房间 小 到 惊人 , 而且 通风 不 好 , 被子 什么 的 都 有点 潮 . ... 怎么 说 , 卫生间 没有 提供 地巾 让 人 很 囧 , 然后 呢 中 瓷砖 地 让 人 很 难 舒服 的 踩在 上面 洗澡 . ...澡水 还 不错 吧 , 挺 大 蛮 舒服 , 也 就 这 点 好 了 值得 一 提 的 是 楼道 有 吹风机 可以 公用 , 恩 , 不错 了 哎 , 就 这样 了 , 反正 下次 不 会 再 去 了 ~",0,zh
"很早 就 有的 宾馆 , 很 有 年头 了 。 之前 都 是 领导人 住 的 吧 , 现在 普通 百姓 也 可以 来 住下 感受 下 。 挂牌 四 星 , 还有 点 差距 。 地方 很 大 , 环境 不错 。 房间 一般 大小 , 干净 , 整洁 , 物品 设施 还是 很 新 的 , 也 很 齐全 。 主要 是 地理 位置 优越 , 直接 可以 爬山 , 绿 树 环抱 , 尽情 呼吸 吧 ~",2,zh
"去 高教社 考 托福 , 住在 这里 。 超 方便 的 , 就 在 隔壁 , 2 分钟 就 走到 。 朋友们 入住 最好 提前 预约 哈 , 房间 挺 旺 的 。 房间 质量 就 那样 吧 , 我 也 就 住 一 晚 , 没 这么 多 讲究 。 不过 大 床 很 舒服 的 ! 导致 我 十一点 时 想 眯 一会儿 再 起来 看书 结果 硬是 没 起来 … 网络 特别 不好用 。 。 。 wi-fi 连 了 手机 就 不 能 连 电脑 … 前台 服务员 孜孜不倦 地 给 我 推销 他们 的 会员卡 , 我 很 认真 地 拒绝 了 , 然后 态度 就 不 太 好 了 。",0,zh
"小时候 老是 住 这边 , 因为 家里 有 人 在 这边 有 办事处 。 房间 中 规中矩 , 属于 三星级 酒店 , 以 白色 为主 基调 , 比较 舒服 。 床上 一般 是 黄 的 毛毯 加 一 层 薄 被子 , 如果 还 嫌 冷橱 里 还 有 , 杯子 超 柔软 的 ! 住 这里 玩 夫子庙 很 方便 啊 , 而且 晚上 一点 都 不 吵 , 挺 舒服 的",1,zh
周围 交通 便利 ~ ~ 附近 是 9 号 线 ~ ~ 毗邻 居民区 ~ ~ 较 安静 ~ 服务员 态度 比较 好 ~ ~ 耐心 ~ ~ 房间 装饰 和 布置 风格 围绕 如 家 一贯 的 黄蓝配 和 暖色调 搭配 ~ ~ 屋内 的 饮水器 是 个 弱点 ~ ~ 价位 比 七 天 酒店 稍高 ~ ~,2,zh
"家里 洗手间 装修 跑 这 住 了 一 礼拜 , 房间 一般 有 股 怪味 , 洗手间 地漏 很 味 , 位置 有点 蹩脚 , 出行 不 方便 , 楼下 还有 一 夜 总会 , 晚上 能 看见 各 种 形形色色 的 人 , 感觉 不 是 很 安全 , 一 个 女生 最好 不 要 住",2,zh
"朋友 春节 来 北京 玩 , 本来 要 在 网上 预订 , 结果 打 电话 一问 , 根本 不 用 预定 , 办张 会员卡 比 网上 预订 便宜 多 了 早餐 实在 是 一般 , 量小 根本 吃不饱 , 还好 附近 吃 早点 的 地方 多 房间 里 太 暖和 了 , 不 开 暖气 都 没事 以前 这里 是 个 饭店 , 去年 改 的 酒店 , 房间 都 是 自己 隔 的 , 隔音 效果 不 好 , 隔壁 水声 听 的 特 清楚 离 南站 很近",1,zh
"什么 酒店 啊 , 我们 要求 看一下 房间 , 前台 推 客房 , 和 客房 员工 说 了 , 她 又 叫 我们 联系 前台 。 决定 换房 了 , , 前台 还 和 我们 来 句 , 房间 不 要 弄乱 , 不然 我们 要 收 清洁费 , 我们 说 知道 了 , 只是 在 床上 做 了 一下 , 等 我们 换 好 了 房间 , 前台 就来 电话 , 说 要 问 我们 收取 清洁费 , 住 过 很多 酒店 不管是 有 星级 还是 没 星级 的 , 从没 碰到 过 这样 的 酒店 和 前台 员工 。 真心 太 失望 了 , 我们 只是 坐了 一 下床 , 竟然 就 要 收费 了 , 真心 无语 了 , 再 也 不 会 住 这样 的 酒店 了",0,zh
"订 在 这里 有 两 个 原因 : 一 是 离 后海 近 。 二 是 周围 有 很多 吃 的 。 但是 酒店 环境 和 服务 都 一般 , 我 订 的 标准 房间 的 窗户 只有 通风 换气 的 作用 , 离 对面 的 楼 唾手可得 。 床单 不 干净 , 让 服务员 给 换 了 一 个 新 的 。 洗手盆 的 下水 堵 得 不 是 很 严重 。 总之 不 会 再 选择 这 家 了 。",1,zh
"说 是 五星 标准 , 但 我 觉得 最 多 四 星 , 日本人 开 的 饭店 , 我 也 没 觉得 服务 比 中国 的 周到 到 哪里 去 , 也 跟 中国 的 没 多 大 区别 。 入住 后 , 电视机 有点 问题 找人 过来 修 , 那个 人 感觉 有点 不耐烦 。 床 太 软 , 整 晚 没 睡着 , 这 饭店 唯一 好处 是 离 逛街 的 地方 挺 近 的 。 至于 早上 的 自助 早餐 , 种类 是 蛮多 , 就是 都 不 怎么 好吃 。",1,zh
"同样 是 如家 此 店 就 管理 有序 , 房间 小 但 干净 , 而且 还 有小 花园 挺 优雅 , 不靠 马路 很 安静 , 距离 地铁 9 号 线 很 近 , 有 免费 停车 ! 我 不 是 水军 只是 家 住 附近 , 外地 同学 来 玩 介绍 他们 都 住 那 , 因为 如 家 不 是 每 家 都 很 好 , 但 价格 我 觉得 还是 一般",2,zh
"夏天 去过 一 次 , 正 赶上 大雨 , 没什么 人 , 池子 很多 , 还 挺 干净 的 , 就是 当时 正 赶上 水上 乐园 装修 , 室内 的 池子 说 是 有 什么 按摩池 , 可是 都 没 开 啊 , 没有 泡泡 , 药浴 挺 好 的 , 有 当归 和 红花 的 , 建议 女孩 子多 泡泡 , 真的 很 好 。 就是 价格 有点小 贵 。 自助餐 的 菜品 少 , 还是 凉 的 。 服务 挺好 , 但是 餐厅 有点 糊弄人 , 那 饭 做 的 还 不如 bf 做 的 好吃 呢 。 住宿 房间 有点小 , 隔音 不好",2,zh
被子 上桌 椅上 有 很多 灰尘 被罩 没 洗 干净 或 根本 就 没 换 上面 还 有 血迹 晚上 叫 服务 生来 更换 被 告知 晚上 没有 服务生 … 电视 也 有 bug 屋内 没有 热水 壶 只有 饮水机 换水 需要 自己 来 也 不 知道 这 水 放 了 多久 位置 倒是 不错 去 哪 都 还 算 方便 楼 不怎么样 但 装修 还算 大方 舒服 服务员 也 很 不错 总之 卫生 条件 比较 差,0,zh
"非常 偏僻 的 地方 不 是 因为 欧曼雷 男士 礼服馆 在 那里 做 婚礼 秀 , 个人 肯定 不 会 去 那么 老远 的 地方 不过 环境 真的 超 棒 ! 毕竟 远离 市区 , 那里 很 安静 有 草坪 和 湖水 意境 倒 不错 哦 这个 酒店 就 是 一 个 度假 酒店 而已",2,zh
"酒店 是 住人 的 地方 , 但 这个 店 不 是 住人 为主 而 是 洗浴 为主 ! 所以 相对 而言 客房 就 相对 差些 ! 当然 是 比起 洗浴 来 说 的 ! 房间 很 小 , 大部分 房间 没 窗户 , 所以 异味儿 很大 ! 这 次 是 在 两 位 朋友 住 这儿 , 基本 还 好吧 !",1,zh
"这 家 店 离 市区 太 远了 , 开车 也 得 半 小时 , 团购 之前 还 特地 问 了 情况 说 是 十五 分钟 就 能到 , 估计 服务员 自己 都 不 太 清楚 路况 。 一 晚上 房间 都 没有 开 空调 , 一直 都 是 保持 十几 度 的 状态 , 睡 了 一 晚上 起来 就 感冒 了 。 虽然 说 是 新开 的 , 但是 房间 有 股 很 重 的 异味 , 服务员 居然 让 我 自己 开门 透气 ! 墙 上 还有 明显 的 霉斑 , 衣柜 扶手 也 是 坏 的 , 一早 开个 发票 抬头 还 开错 了 ( 照着 我 写 的 开 的 , 还 核对 了 一 遍 ) , 服务员 居然 让 我 用 笔直 接 自己 修改 ! 酒店 附近 也 很 空旷 , 基本 没 什么 , 冷冷清清 的 。 总之 , 不 会 再 去 了 !",0,zh
"不得不 说 这 是 住 过 最 差劲 的 酒店 了 各方面 都 差 先 不 说 这价 钱 二百多 是 挺 便宜 的 , 不管 多少 钱 基本 的 卫生 得 有 吧 , 地毯 上 全 是 渣渣 ! 洗脸池 都 快 长 水草 了 吧 ! 床头 的 软 包 都 裂纹 了 ! 住 的 就 是 2007 房间 。",0,zh
"周末 想 找个 自然 风光 好 的 地方 休闲 放松 , 携程网 上 订 的 , 房价 1688 ( 不 包 早餐 不 包 网络 ) , 酒店 特别 规定 不 准 退订 , 而 接下来 的 遭遇 令 人 震惊 , 哭笑不得 。 饭店 停车位 极少 , 调度员 居然 让 我们 自己 饭店 外面 找 地方 停车 --------- 进入 房间 , 感觉 像是 回到 七十 年代 , 设施 老旧 , 格局 简陋 , 毛巾 似乎 用 了 十 年 了 脏脏 旧旧 , 浴缸 洗手盆 都 磨 的 打毛 了 , 没有 床头灯 , 没有 矿泉水 , 没有 睡衣 。 妈呀 , 这 是 四 星 还是 大街 上 的 小 破 旅馆 呀 ~ ~ 打 电话 给 服务台 要 水 喝 , 让 客人 从 水龙 里 接 自己 烧 ! 一下 明白 为啥 不 让 退订 , 这样 的 房 和 服务 , 要 不 是 退不了 谁 住 呀 ! ------------ 晚上 吃 过 饭 想到 旁边 的 香山 走走 , 酒店 介绍 说 有 路灯 的 , 结果 一路 漆黑 , 没 办法 , 早点 回屋 洗洗 睡 吧 --------- 一早 我们 想着 当天 有 婚宴 八点 爬 起来 找 地儿 停车 , 结果 被 骂 回来 了 。 因为 没有 停车位 抱怨 几 句 , 人家 经理 说 了 “ 谁 让 你们 来 住 的 , 没 人 请 你们 , 有 本事 别 来 ! ” ---------- 花钱 还 受气 , 没法 住了 。 惹不起 躲 得 起 , 立马 打包 走人 吧 。 下山 的 路上 , 参加 婚宴 的 人 的 小车 已经 在 羊肠 上山 路上 堵着 了 。 想着 他们 到地 也 没处 停车 , 真是 同情 他们 呀 。 总结 : 居住 条件 、 服务 差 。 缺乏 婚宴 接待 能力 。 国营 中的 极品 , 一 看 就是 领导们 打算 关张 了 。",0,zh
"环境 可以 用 恶劣 来 形容 , 房间 灰尘 大 , 不 隔音 , 服务 态度 及其 恶劣 , 尤其是 预定部 的 萧女 , 预定 3 天 , 提前 一 天 退房 , 就 一口咬定 和 点评 有 协议 不同意 退 最后 一 天 房费 , 我 通过 点评 选择 此 酒店 是 因为 便捷 与 方便 , 现在 有一些 酒店 觉得 通过 在 点评 订 酒店 就 像 占 它 酒店 便宜 一样 , 前台 和 电话 服务 非常 差 , 打 发票 的 时候 , 问 了 一 句 日期 是 不 是 错了 , 前台 居然 恶狠狠 的 说 , 怎么 就 错了 。 还没有 如家 , 七 天 干净 。 这 就 是 一 个 典型 。 建议 不 要 住 。",0,zh
"哥哥 结婚 选 在 这里 , 真是 一 个 闹 中 取静 的 好 地方 ! 西式 户外 婚礼 , 有 很 大 一 块 草坪 还有 小桥 流水 。 在 这 附近 住了 那么 久 居然 不 知道 这个 地方 ! 菜 也 很 不错 , 螃蟹 很 好吃 。 我 的 婚礼 也 想 选 在 这里",2,zh
"不是 有 导航 这个 酒店 还 找 不 到 , 在 山上 很 安静 环境 不错 , 酒店 的 房间 就 不 是 太 好 , 靠山 景 的 什么 都 没有 , 房间 里面 的 设施 也 很 普通 , 住 一 晚 果断 换 房间 , 换到 一 楼 , 整个 酒店 只 有 一 楼 靠 泳池 的 几 个 房间 还 可以",2,zh
"因为 看到 网上 说是 模拟 船舱 的 客房 , 所以 被 吸引 了 , 但是 实际上 是 很 小 的 房间 , 感觉 很 封闭 , 不舒服 , 床单 和 被子 上有 头发 和 斑 , 感觉 很 不 干净 , 卫生间 也 很 小 , 不 方便 , 只 能 说 这家 旅馆 地理 位置 和 价格 占 优势 , 其他 都 不 咋地",0,zh
"今天 去 参加 婚礼 被 停车场 收费 的 坑 了 80 块 钱 , 明明 给了 100 , 还 特意 提醒 说 我 没 零钱 , 麻烦 找 一下 , 结果 收费 的 找 了 5 块 就 跑了 , 等 半 天 回来 非 说 我 给 了 20 。 找 保安部 , 负责人 过 了 20多 分钟 才 出来 , 调 监控 明明 看 不 清 面值 , 保安 负责人 硬说 不 是 红色 ( 监控 视频 本身 质量 不 好 颜色 都 失真 ) , 暗示 是 我 在 坑 钱 。 之后 还 有 事 就 没 再 纠缠 了 , 破财 免 灾 。 后来人 小心 。",0,zh
"房间 小 , 但 装修 还 可以 。 前台 服务 极差 , 态度 差劲 。 早餐 选择 不多 , 味道 也 一般 般 。 价钱 偏高 , 货 不 所 值 。 隔音 极差 , 走廊 很 吵 。 不 是 商务 酒店 。 除非 找 不 到 酒店 , 要不然 就 不用 考虑 这间 酒店 了",0,zh
"话说 定的 特价 房 比较 便宜 , 之后 好像 艺龙 返 款 就 没 那么 多 了 , 话说 走廊 什么 的 地毯 要 不 要 换下 啊 真的 好 脏啊 , 服务员 一次性 都 给 厕所 放 3 卷纸 的 , 前台 确实 笨 , 退房 确实 慢 , 要 换房 什么 的 明明 有空 房间 还 蛮 多 , 听见 前台 说 已经 没 房 了 , 各 个 流程 衔接 太 不行 , 半夜 回来 还 非要 差 名单 什么 的",1,zh
差 ! 估计 给 我们 喝 的 是 井水 ! 味道 很大 ! 有 过期 食品 ! 我们 去 的 很多 人 都 上吐 下泻 ! 现在 还 在 等 官方 处理 结果 ! 三 个 月 后 大家 可以 到 当地 湖州 热线 12345 听 结果 ! 我们 是 过年 去的 ! 后悔 了 ! 不过 当地 的 烟花 比 上海 超 便宜 !,0,zh
"我 不 知道 能 不 能 投诉 , 今天 我 刚刚 回家 , 马上 过来 反映 问题 , 这 是 我 所有 团购 中 最 差 的 一 次 经历 , 团购 时 , 我 长途 电话 联系 酒店 , 得到 肯定 的 回答 才 下 订单 , 上火 车前 , 又 长途 电话 确认 , 火车 到 北京 , 确认 地址 , 我 带着 2 个 8 岁 小孩 , 大 包 小 包 来 的 酒店 , 竟然 告诉 我 没有 房 , 临时 把 我们 安排 到 附近 一 个 非常 差 的 旅店 , 没有 窗户 , 气味 难闻 , 时间 已经 是 傍晚 , 我 和 小孩们 第 2 天 凌晨 还要 赶 火车 , 只 能 匆匆 住下 。 这 家 酒店 就 是 一 黑 店 , 安排 差 房间 , 赚取 房费 差价 。",0,zh
"我的 工作 是 私人 按摩师 , 经常 到 酒店 为 客人 提供 专业 按摩 服务 , 大连 的 酒店 都 去 过 没住 过 , 哈哈 ! ! 感觉 洲际 挺 不错 的 , 迎宾 服务 人员 都 会 礼貌 打 招呼 , 主动 给 叫出 租车 , 房间 也 很 大 很 气派 的 感觉 , 如果 能 睡 一 晚 我 想 一定 很 舒服 啦 ~",2,zh
"住 了 两 次 , 感觉 一般 吧 ~ 虽然 说 是 如家 , 不过 到底 还是 酒店主 要是 看上 它 离 学校 近 比较 方便 才 去 的 第二 次 住时 灯管 是 坏 的 然后 立马 打 电话 让 维修 然后 立马 就 给 修好 了 ~ 我 喜欢 其他 的 感觉 都 还 好 了 可以 试试 吧 我 喜欢 两 个 枕头 叠 着 枕 呵呵 ~",1,zh
"来到 这里 , 客栈 人 带 我们 去 了 新店 。 要 走 很远 , 而且 那里 完全 就是 普通 宾馆 。 一点 特别 的 气息 都 没有 。 新店 在 关中 书院 里面 , 我 特么 呵呵 了 , 我们 半夜 才 到 西安 结果 看门 老头 不 让 出去 买 东西 吃 。 只 为了 自己 什么 学生 ( 这时候 特么 有 学生 ? ) 不 让 我们 出门 。 好 说 逮 说 让 一 个 人 出门 , 其余 三 个 在 里面 等着 。 天 , 出来 此 地 只 让 一 个 人 出去 未免 太 。 。 了 吧 。 真 让 人 难过 , 刚到 就 收到 这样 的 委屈 。 晚上 哭 了 一 会儿 。 新店 的 阿姨 很 友善 , 主动 帮 我们 开门 。 麻烦 她 两 次 谢谢 她 。",0,zh
"出差 住 这 , 地段 方便 , 很多 地方 步行 可 达 。 缺点 也 有 , 早餐 经常 没 空位 , 个人 最 受 不 了 的 是 房间 打扫 不 太 全面 , 经常 缺 这 少 那 的 , 另外 有的 房间 明显 破旧 了 , 酒店 服务 细节 要 注意 的 地方 较 多 , 从 这 点 来看 , 比 北京 其他 商业区 的 五星级 要 差 一些 , 当然 在 中关村 这 算 不错 的 了 。",1,zh
"出差 在 这里 住 过 两 夜 , 跟 附近 的 金城 宾馆 比 起来 太 有 性价比 了 , 不到 两百 可以 住 高级 大 床 房 , 房价 比 北京 的 便宜 不少 。 房间 的 装修 风格 跟 其他 城市 的 完全 一样 , 这 家 是 新开 的 店 , 我 当时 住 的 时候 他们 的 发票 第二 天 才 申领 回来 , 第一 天 住房 登记 的 时候 他们 提醒 过 发票 的 事情 , 并 承诺 即 或是 发票 没有 拿回来 都 会 帮我 到 别的 连锁店 打印 , 这样 的 工作 态度 令 我 十分 满意 。 早餐 需 另 付 费 15 元 。",2,zh
"环境 设施 都 没的说 , 房间 够大 , 床 也 很 舒服 , 被子 有些 厚 , 还 没有 看到 薄 些 的 毯子 , 房子 稍 有些 陈旧 , 刚 开始 电视 坏的 , 后来 又 出现 莫名其妙 的 声音 , 无奈 只好 换 一 间 。 就餐 环境 很 好 , 有 个 大大 的 植物园 , 孩子 特别 喜欢 。 建议 以后 装 wifi , 现在 没 网 真是 太 不 方便 了 。",2,zh
"宾馆 很 大 , 而且 里面 的 设施 也 是 相当 的 齐全 的 , 而且 里面 的 服务 也 是 很 到位 的 , wifi 也 很 足 , 不过 就 是 健身房 比较 小 一点 , 而且 游泳池 面积 个人 感觉 还 是 偏小 了 一点 。 适合 情侣 度蜜月 的 宾馆 。",2,zh
"千挑万 选 两 三 个 晚上 才 选中 的 这 家 旅馆 , 入住 之后 , 只 能 用 “ 大失所望 ” 四 个 字 形容 : 首先 是 关于 “ 这 家 旅馆 是 四合院 ” 的 想象 破灭 ( 一半 平房 + 一半 两 层 小楼 房 的 结构 ) —— 这 是 我 太 感情 丰富 了 , 不过 也 是 给 其他 希望 体验 北京 四合院 风情 的 游客 一 个 提醒 : 真正 的 四合院 旅馆 , 真的 不止 这个 价 ; 二 是 , 运气 相当 不 好 地 住进 了 旅馆 进门 第一 间 房屋 , 房间 内 潮湿 ! 阴暗 ! ( 又 是 一 个 经验 : 北京 的 老 房 一 楼 和 南方 一样潮 ) 且 跟 装修 得 客厅 一样 的 院落 只 有 一 扇 门 ( 传统 窗格 门 + 玻璃 ) 和 一 道 落地 窗 ( 玻璃 + 窗帘 ) 的 距离 , 外面 的 人 谈 生意 都 听 得 一清二楚 , 自然 房 内 连接 个 电话 都 得 小声 ! 隐私 感 全 无 。 所以 , 大 热 的 天 回到 房 也 必须 衣冠 整洁 是 必须 的 , 两口子 说 点 私房话 也 要 憋着 气 也 是 必须 的 。 这 种 气氛 很 难 让 人 放松 。 三 是 洗手间 , 原来 过 12点 是 没有 热水 的 … … 可以 劳 谁 大驾 在 洗手间 提示 一下 成么 ? 哦 , 还有 可以 位移 的 马桶 , 该 不 是 我 家 那 位 太 沉了 , 刚 坐 两 屁股 就 坏 了 吧 ? 四 是 刷卡 结帐 什么 的 确实 没有 , 前台 的 服务 水平 业余 ( 之前 结帐 时 就 发现 没有 更改 退房 日期 的 登记 , 而 退房 后 两 天 , 我 在 elong 的 登记 还 没 结帐 ) , 年轻 而 又 充满 朝气 且 山寨 的 味道 ; 五 是 旅馆 位于 胡同 深处 , 的士 大爷 多半 是 不愿意 进门 的 ( 至少 我们 搭车 的 那 位 不愿意 ) … … 所以 大 箱子 游客 注意 了 , 得 拖 个 5~10 分钟 吧 。 综上 , 各 种 槽点 啊 亲 ! —— 所以 说 这个 旅馆 只 适合 “ 连 轻 ” 驴 友 和 各 国 嬉皮士 吧 ? 拖着 大 箱子 的 “ 中老年 ” 大众 游客 还是 算了 。 只 能 说 这 是 目前 住 过 最 坑 爹 的 国际 青旅 。 实在 辜负 之前 对 网上 一 片 好评 的 美好 想象 了 。",0,zh
"单位 组织 在 这里 做 培训 , a座 据说 是 最新 盖 的 , 也 是 档次 最 高 的 , 亲眼所见 确实 不 一般 呐 ~ 大厅 相当 豁亮 , 我们 的 培训 安排 在 一 楼 多功能厅 , 里面 挺 大 , 环境 不错 , 培训 相当 成功 ~ 中午 在 二楼 餐厅 吃 自助 , 质量 相当 高 呀 , 好多 东西 原来 都 没 见 过 没 听说 过 的 。 中西餐 都 有 , 基本上 只有 想不到 没有 看不到 ~",2,zh
"说是 钟楼店 , 貌似 也 没 怎么 靠近 钟楼 吧 , 感觉 但是 距离 五 路口 近 一些 , 七 天 的 老 会员 了 , 一直 很 便宜 , 依然 是 全国 统一 的 样子 , 房间 还 行 , 价格 还是 那么 便宜 嘎嘎 , 用了 抵用券 了 , 价格 很 低 了 。 。 噢耶 , 服务 也 行 , 交通 还 凑合 , 不过 想 去 钟楼 要 有 段路",2,zh
